event,Range,RangeRate,Speed,LaneDistanceLeft,LaneDistanceRight,Crossing,End of event,Along_s,Alat_s,Driving style
637,30.0625,-5.3125,33.92578,-1.863281,1.671875,0,0,0.164929864959276,-1.09702488687783,1
637,29.25,-5.4375,34.55512,-1.753906,1.769531,0,0,0.251782805547511,-0.784701357466064,1
637,28.8125,-5.5,34.33811,-1.695313,1.808594,0,0,0.336173076542986,-0.755038461538462,1
637,28.5,-5.875,34.52257,-1.636719,1.851563,0,0,0.223755655321267,-0.932382352941177,1
637,27.1875,-5.6875,34.47917,-1.429688,2.070313,0,0,0.282614252289593,-1.08594343891403,1
637,26.8125,-5.625,34.65712,-1.371094,2.117188,0,0,0.315538460208145,-0.932150452488688,1
637,25.9375,-5.6875,34.81554,-1.191406,2.277344,0,0,0.305270360524887,-1.05135972850679,1
637,25.4375,-6.125,34.92405,-1.113281,2.359375,0,0,0.331823527900453,-0.961859728506787,1
637,24.875,-6.375,35.05859,-1.0625,2.429688,0,0,0.354062336930834,-0.957150412087912,1
637,24.5,-6.25,35.11068,-0.953125,2.554688,0,0,0.381636046037348,-0.97116889768728,1
637,23.5625,-6.125,35.17795,-0.75,2.75,0,0,0.415914219071177,-1.01179760109172,1
637,23.1875,-6.125,35.35373,-0.6640625,2.84375,0,0,0.458266419883502,-1.08691893808806,1
637,22.6875,-6.25,35.37761,-0.5703125,2.921875,0,0,0.510062212325505,-1.20441532446312,1
637,17.5,-7.125,36.20226,-3.140625,0.2929688,1,0,0.572671160248366,-1.37216917600373,1
637,17.0625,-7.125,36.352,-3.027344,0.40625,0,1,0.647462827503268,-1.59806290849673,1
642,70.1875,-4.9375,33.64801,-1.484375,1.921875,0,0,-0.844104575163399,-0.171426470588235,1
642,69.875,-4.75,33.68273,-1.464844,1.933594,0,0,-0.912383636788049,0.057998424369748,1
642,69.375,-4.75,33.64801,-1.414063,1.988281,0,0,-0.942354211556418,0.206808015513898,1
642,69.3125,-4.625,33.68273,-1.386719,2.007813,0,0,-0.940675267542915,0.287563106011635,1
642,68.9375,-4.6875,33.63932,-1.375,2.027344,0,0,-0.91400577282195,0.312824499030381,1
642,68.0625,-4.875,33.64801,-1.324219,2.085938,0,0,-0.869004695467931,0.295152997737557,1
642,67.625,-5.125,33.58941,-1.285156,2.109375,0,0,-0.812331003555268,0.247109405300582,1
642,67.3125,-5.125,33.63932,-1.25,2.152344,0,0,-0.750643665158371,0.181254524886878,1
642,66.125,-5.375,33.63932,-1.203125,2.199219,0,0,-0.720071266968326,0.132298642533937,1
642,65.625,-5.4375,33.65668,-1.175781,2.21875,0,0,-0.685421945701358,0.103975113122172,1
642,64.8125,-5.5,33.63065,-1.109375,2.28125,0,0,-0.616326923076923,0.135252262443439,1
642,63.6875,-5.375,33.63065,-1.03125,2.363281,0,0,-0.627616515837104,0.0692443431855204,1
642,63.6875,-5.1875,33.63065,-0.9921875,2.4375,0,0,-0.62312556561086,0.0428235292941176,1
642,63.375,-5.125,33.64801,-0.9414063,2.550781,0,0,-0.545880090497738,0.0304445705158371,1
642,62.6875,-5.125,33.63065,-0.8125,2.707031,0,0,-0.562471719457014,-0.010386877040724,1
642,62.25,-5.0625,33.61545,-0.7695313,2.757813,0,0,-0.544449095022625,0.0378223992941176,1
642,61.9375,-5,33.63065,-0.7265625,2.808594,0,0,-0.482891402714932,0.0369988701085973,1
642,61.5,-4.9375,33.61545,-0.6796875,2.855469,0,0,-0.480835972850679,0.0263201372126697,1
642,60.6875,-5.0625,33.61545,-0.5898438,2.945313,0,0,-0.419592760180996,-0.0793212654570136,1
642,60.25,-5.1875,33.63065,-0.5390625,2.996094,0,0,-0.477428733031674,-0.0982861976289593,1
642,59.75,-5.375,33.61545,-0.46875,3.046875,0,0,-0.392721719457014,-0.0990011298914027,1
642,59.3125,-5.375,33.61545,-0.4023438,3.097656,0,0,-0.311237556561086,-0.144303166316742,1
642,58.875,-5.4375,33.61545,-0.3515625,3.152344,0,0,-0.243992081447964,-0.135559953963801,1
642,57.5,-5.5625,33.61545,-0.1796875,3.308594,0,0,-0.131589043309632,-0.151430591223012,1
642,94.5625,-0.4375,33.61545,0.0390625,3.460938,0,0,-0.0296188770379948,-0.166167537766501,1
642,94.1875,-0.5625,33.61545,0.1015625,3.503906,0,0,0.0491560367736838,-0.179277455160382,1
642,94.25,-0.625,33.61545,-3.175781,0.05078125,1,0,0.091973317532141,-0.190267004970768,1
642,94.5,-0.4375,33.65668,-3.160156,0.0859375,0,0,0.086070584644114,-0.198642848763772,1
642,94.5,-0.1875,33.61545,-3.101563,0.203125,0,0,0.0186854575163397,-0.203911648105509,1
642,94.4375,-0.1875,33.58941,-3.042969,0.2734375,0,1,-0.122944444444445,-0.205580064562092,1
638,96.875,-6.0625,33.55686,-1.785156,1.738281,0,0,-0.754506951503268,0.305638888888889,1
638,96.1875,-5.4375,33.58941,-1.75,1.816406,0,0,-0.796650678113912,0.132925303454715,1
638,95.625,-5.375,33.52214,-1.730469,1.859375,0,0,-0.786286998820657,0.00720098488113189,1
638,95.0625,-5.5,33.57205,-1.714844,1.878906,0,0,-0.734822085066437,-0.0768113732672556,1
638,93.75,-5.9375,33.58941,-1.679688,1.890625,0,0,-0.65366210829419,-0.124389077425842,1
638,93.6875,-5.8125,33.55686,-1.671875,1.910156,0,0,-0.554213239946851,-0.140809434030022,1
638,93.6875,-5.875,33.58941,-1.640625,1.945313,0,0,-0.447881651467356,-0.131349749515191,1
638,92.8125,-5.8125,33.58073,-1.515625,2.078125,0,0,-0.346073514298643,-0.101287330316742,1
638,92.25,-5.8125,33.5395,-1.453125,2.15625,0,0,-0.453520347330317,-0.0583506787330317,1
638,91.25,-5.8125,33.57205,-1.265625,2.339844,0,0,-0.315615371312217,-0.123806561085973,1
638,91.125,-5.8125,33.61545,-1.222656,2.359375,0,0,-0.201683246877828,-0.035287330316742,1
638,90.875,-5.875,33.57205,-1.152344,2.394531,0,0,-0.274455874479638,0.104736425339367,1
638,90.1875,-5.9375,33.57205,-1.085938,2.4375,0,0,-0.344807688506787,0.345846153846154,1
638,89.25,-5.9375,33.66537,-0.9492188,2.558594,0,0,-0.329340498914027,0.399443438914027,1
638,89,-6.1875,33.63065,-0.8867188,2.621094,0,0,-0.319369916561086,0.329274886877828,1
638,88.5625,-6.375,33.5395,-0.8125,2.726563,0,0,-0.40008257918552,0.216815610859728,1
638,87.6875,-6.3125,33.61545,-0.6992188,2.878906,0,0,-0.371553167420814,0.136835972850679,1
638,87.375,-6.3125,33.61545,-0.6484375,2.949219,0,0,-0.187822398190045,0.148343891402715,1
638,86.9375,-6.375,33.55686,-0.5859375,3.027344,0,0,-0.0455203619909503,0.226085972850679,1
638,86.4375,-6.3125,33.55686,-0.5117188,3.105469,0,0,0.0769208144796379,0.27064705882353,1
638,85.375,-6.4375,33.50478,-0.4179688,3.164063,0,0,0.282643665158371,0.328423077628959,1
638,84.625,-6.5625,33.54818,-0.2617188,3.253906,0,0,0.227358597285068,0.285233031791855,1
638,121.3125,2.375,33.57205,-0.1445313,3.375,0,0,0.156954751131222,0.275969456633484,1
638,121.5625,2.375,33.52214,-0.09765625,3.414063,0,0,0.0818440530058176,0.307578417094053,1
638,122.0625,2.6875,33.58941,-0.046875,3.445313,0,0,0.00737092401062988,0.334268493347554,1
638,122.6875,2.8125,33.58941,0.1445313,3.597656,0,0,-0.0508765576743518,0.350412171611937,1
638,123.125,3,33.57205,-3.148438,0.1015625,1,0,-0.0773103138691374,0.35038193810515,1
638,123.25,2.875,33.61545,-3.101563,0.1484375,0,0,-0.0563422663937369,0.328550279045141,1
638,123.3125,2.5625,33.56337,-3.054688,0.1992188,0,0,0.0276156629318396,0.27928968064986,1
638,123.25,2.625,33.57205,-3.003906,0.2617188,0,1,0.190151552287582,0.196972629137255,1
639,63.375,-3.25,33.25304,-1.285156,2.351563,0,0,-0.268269607843137,-0.0621736111111112,1
639,63.1875,-3.3125,33.28776,-1.25,2.402344,0,0,-0.29409943977591,-0.0736424486461252,1
639,63,-3.25,33.27908,-1.199219,2.449219,0,0,-0.307050716440422,-0.0910446114343174,1
639,62.4375,-3.1875,33.24436,-1.097656,2.53125,0,0,-0.308849493643611,-0.111884498671263,1
639,62.25,-3.125,33.24436,-1.09375,2.574219,0,0,-0.301221827192415,-0.133666509552539,1
639,62.1875,-2.9375,33.29644,-1.050781,2.601563,0,0,-0.285893772893773,-0.15389504327372,1
639,61.75,-2.75,33.24436,-0.953125,2.664063,0,0,-0.264591386554622,-0.170074499030381,1
639,61.6875,-2.75,33.29644,-0.921875,2.683594,0,0,-0.2390407239819,-0.179709276018099,1
639,61.375,-2.75,33.29644,-0.8867188,2.722656,0,0,-0.255611990950226,-0.149098416289593,1
639,61,-2.875,33.32031,-0.8476563,2.75,0,0,-0.199630090497738,-0.122817873303167,1
639,60.0625,-3.25,33.35504,-0.765625,2.832031,0,0,-0.101382352941177,-0.114359728506787,1
639,59.875,-3.5,33.32031,-0.7265625,2.867188,0,0,-0.154796380090498,-0.060200226244344,1
639,57.9375,-4.25,33.32031,-0.640625,2.949219,0,0,-0.102851809954751,-0.00350678733031685,1
639,57.125,-4.4375,33.35504,-0.609375,2.972656,0,0,-0.0845067873303167,-0.0613416289592761,1
639,56.6875,-4.75,33.36372,-0.5664063,3,0,0,-0.0729287330316742,-0.0183427601809955,1
639,55.9375,-4.9375,33.36372,-0.4726563,3.078125,0,0,-0.00335520361990953,-0.0848246606334842,1
639,55.375,-5.0625,33.36372,-0.4335938,3.113281,0,0,0.0768472850678732,-0.144337104072398,1
639,54.75,-5.1875,33.40495,-0.3828125,3.171875,0,0,0.109918552036199,-0.104789592760181,1
639,54.875,-5.625,33.34636,-0.3203125,3.21875,0,0,0.0375169683257918,-0.0994581447963801,1
639,53.875,-6.0625,33.37891,-0.2109375,3.28125,0,0,-0.00322285067873311,-0.196640271493213,1
639,52.875,-6.4375,33.39627,-0.171875,3.285156,0,0,-0.0630113122171946,-0.149640271493213,1
639,52.375,-6.4375,33.39627,-0.1289063,3.289063,0,0,-0.103580316742081,-0.14393778280543,1
639,51.875,-6.75,33.38759,-0.07421875,3.304688,0,0,-0.119561085972851,-0.150230769230769,1
639,50.5,-7.3125,33.40495,0.03125,3.386719,0,0,-0.14658371040724,-0.059816742081448,1
639,50,-7.1875,33.40495,0.0859375,3.445313,0,0,-0.166270402391726,-0.0434243293471235,1
639,49.4375,-6.875,33.46354,0.140625,3.511719,0,0,-0.151167021295698,-0.0333208135818431,1
639,47.9375,-6.4375,33.42231,-3.097656,0.1484375,1,0,-0.0897335344394167,-0.0297129569776629,1
639,47.375,-6.25,33.48959,-3.003906,0.2265625,0,0,0.0295700908568556,-0.0328075217266394,1
639,46.75,-6.5,33.48959,-2.902344,0.3359375,0,0,0.218283887272858,-0.0428112700208288,1
639,45.8125,-6.75,33.4375,-2.828125,0.4335938,0,0,0.487947887488329,-0.0599309640522876,1
639,45.5625,-6.8125,33.42231,-2.824219,0.5078125,0,1,0.850102124183006,-0.084373366013072,1
640,52.375,-6.3125,35.28646,-1.609375,1.9375,0,0,0.799089052287582,-0.158030637254902,1
640,51.75,-6.375,35.2691,-1.59375,1.960938,0,0,0.71187616713352,0.0608375350140057,1
640,51.625,-6.1875,35.21051,-1.574219,1.96875,0,0,0.710751948215184,0.208083414134885,1
640,51.125,-6.125,35.21918,-1.539063,1.984375,0,0,0.77465461825756,0.29593315018315,1
640,50.8125,-6.0625,35.16927,-1.492188,2.007813,0,0,0.882522399985635,0.336612893234217,1
640,49.6875,-6.0625,35.24523,-1.421875,2.082031,0,0,1.0132935161244,0.342348793363499,1
640,49.3125,-6.125,35.21051,-1.394531,2.117188,0,0,1.14590618939884,0.325367000646412,1
640,48.9375,-6.1875,35.20182,-1.359375,2.171875,0,0,1.25929864253394,0.297893665158371,1
640,48.5,-6.1875,35.21051,-1.316406,2.226563,0,0,1.11926583710407,0.286587104072398,1
640,47.5625,-6.375,35.2691,-1.257813,2.347656,0,0,1.05788574660634,0.359135746606335,1
640,47.125,-6.4375,35.19315,-1.199219,2.421875,0,0,1.07499547511312,0.449457013574661,1
640,46.9375,-6.5625,35.17795,-1.148438,2.5,0,0,1.02105429864253,0.467941176470588,1
640,46.5,-6.5,35.20182,-1.074219,2.570313,0,0,0.930218325791855,0.50889479638009,1
640,45.125,-6.625,35.23655,-0.8203125,2.792969,0,0,0.908652714932127,0.454467194570136,1
640,44.75,-6.625,35.19315,-0.7539063,2.855469,0,0,1.06207692307692,0.495952488687783,1
640,44.5625,-6.625,35.24523,-0.6992188,2.914063,0,0,0.991388009049774,0.466400452488688,1
640,44.125,-6.6875,35.19315,-0.6289063,2.984375,0,0,0.892634615384615,0.415735294117647,1
640,43.8125,-6.75,35.21918,-0.546875,3.070313,0,0,0.928383484162896,0.359580316742082,1
640,43,-6.6875,35.19315,-0.3789063,3.230469,0,0,0.941457013574661,0.269780542986426,1
640,42.6875,-6.6875,35.19315,-3.703125,3.300781,1,0,1.01421945701357,0.199214932126697,1
640,41.625,-6.5625,35.2691,-3.558594,3.457031,0,0,0.86179298642534,0.171369909502263,1
640,41.375,-6.6875,35.28646,-3.5,3.539063,0,0,0.616591628959276,0.136214932126697,1
640,41.0625,-6.625,35.24523,-3.425781,3.625,0,0,0.373339366515837,0.349954751131222,1
640,40.125,-6.625,35.2691,-3.320313,3.792969,0,0,0.27460520361991,0.470454751131222,1
640,39.75,-6.625,35.25174,-3.230469,3.886719,0,0,0.187070862960569,0.548153320943762,1
640,38.875,-6.6875,35.27778,-3.058594,4.054688,0,0,0.136182517237665,0.581488404977375,1
640,38.5,-6.6875,35.2691,-2.984375,4.125,0,0,0.12798136177548,0.553457740788623,1
640,38.0625,-6.6875,35.2691,-2.917969,4.199219,0,0,0.168508591898298,0.447059065934066,1
640,37.5625,-6.6875,35.2691,-2.84375,4.261719,0,0,0.263805402930403,0.245290117970265,1
640,36.625,-6.6875,35.2691,-2.675781,0.7226563,0,0,0.419912990196079,-0.0688513655462185,1
640,35.75,-6.625,35.24523,-2.523438,0.8984375,0,1,0.642872549019608,-0.512367647058823,1
641,55.1875,-6.125,33.43099,-1.675781,1.726563,0,0,1.91828513071895,0.19093954248366,1
641,54.4375,-6.0625,33.42231,-1.65625,1.777344,0,0,1.64781331699346,0.296799136321195,1
641,54.5,-6.0625,33.43099,-1.675781,1.785156,0,0,1.49019770344035,0.367520828844358,1
641,53.9375,-6,33.47223,-1.691406,1.796875,0,0,1.42766224053724,0.408619011707247,1
641,53.1875,-6.0625,33.47223,-1.65625,1.84375,0,0,1.44243087876176,0.425608076563959,1
641,52.8125,-6.0625,33.48959,-1.640625,1.863281,0,0,1.51672756859154,0.424002415068592,1
641,52.875,-6.0625,33.46354,-1.617188,1.886719,0,0,1.6327762605042,0.409316418875242,1
641,52.8125,-6.0625,33.46354,-1.609375,1.90625,0,0,1.77280090497738,0.387064479638009,1
641,52.625,-6.0625,33.49609,-1.578125,1.925781,0,0,1.78838800904977,0.414346153846154,1
641,51.5625,-6.125,33.46354,-1.523438,1.964844,0,0,1.95169457013575,0.413331448669683,1
641,51.125,-6.1875,33.53082,-1.464844,1.988281,0,0,2.09431787330317,0.376662896045249,1
641,50.75,-6.25,33.48959,-1.421875,2.027344,0,0,2.181842760181,0.38683144758371,1
641,49.75,-6.25,33.48959,-1.324219,2.15625,0,0,2.32558936651584,0.315557691520362,1
641,49.25,-6.25,33.51346,-1.28125,2.207031,0,0,2.29288687782805,0.219154976271493,1
641,48.875,-6.3125,33.54818,-1.222656,2.261719,0,0,2.28677262443439,0.23098642400905,1
641,48.625,-6.375,33.50478,-1.179688,2.3125,0,0,2.14597963800905,0.387087102606335,1
641,48.0625,-6.25,33.57205,-1.140625,2.347656,0,0,2.07205316742081,0.343192306180996,1
641,47,-6.25,33.4809,-1.03125,2.449219,0,0,1.94204977375566,0.370607464597285,1
641,46.625,-6.25,33.61545,-0.9492188,2.496094,0,0,1.82155995475113,0.365786197764706,1
641,45.5,-6.25,33.57205,-0.8632813,2.570313,0,0,1.7079592760181,0.314773754552036,1
641,45.375,-6.1875,33.57205,-0.734375,2.710938,0,0,1.63657352941177,0.302816741294118,1
641,44.4375,-6.1875,33.57205,-0.6015625,2.867188,0,0,1.57962443438914,0.280350678352941,1
641,44.125,-6.1875,33.53082,-0.5273438,2.953125,0,0,1.46022624434389,0.285496606452489,1
641,43.6875,-6.125,33.58941,-0.4453125,3.046875,0,0,1.39562104072398,0.333687783511312,1
641,43.4375,-6.1875,33.57205,-0.3515625,3.144531,0,0,1.35326708952812,0.326178692895604,1
641,43,-6.1875,33.58941,-0.2617188,3.238281,0,0,1.31892896645838,0.316572914213029,1
641,41.5625,-6.1875,33.58941,-0.046875,3.320313,0,0,1.29098368257559,0.306026021987215,1
641,41,-6.1875,33.61545,0.02734375,3.550781,0,0,1.2678082489406,0.295693590741794,1
641,40.5625,-6.25,33.63065,0.1132813,3.636719,0,0,1.24777967661424,0.286731195000395,1
641,40.25,-6.25,33.63065,-3.113281,0.1132813,1,0,1.22927497665733,0.280294409286648,1
641,39.75,-6.25,33.63065,-3.03125,0.1875,0,1,1.21067116013072,0.277538808124183,1
643,50.9375,-12.75,35.02778,-1.875,1.554688,0,0,-0.270898692810457,1.80054534313725,3
643,50.1875,-13,35.02778,-1.875,1.546875,0,0,-0.226296977124183,1.73304271708683,3
643,49.3125,-13.5,35.03056,-1.875,1.546875,0,0,-0.179551932952668,1.6033836996337,3
643,47.5625,-13.5,35.05,-0.6015625,1.558594,0,0,-0.134176317963083,1.42653953889248,3
643,46.625,-13.5625,35.05833,-1.914063,1.582031,0,0,-0.0936828898225958,1.21748148297781,3
643,45.6875,-13.5,35.05,-1.90625,1.59375,0,0,-0.0615844061983769,0.99118078000431,3
643,43.8125,-12.75,35.08611,-1.875,1.613281,0,0,-0.0413936247575955,0.76260867808662,3
643,43,-12.3125,35.08055,-1.859375,1.625,0,0,-0.036623303167421,0.546736425339367,3
643,42.3125,-12.1875,35.075,-1.835938,1.644531,0,0,-0.116433257918552,0.42460520361991,3
643,40.875,-12.1875,35.09722,-1.777344,1.707031,0,0,-0.196920814479638,0.317328055004525,3
643,40.1875,-12.25,35.07222,-1.730469,1.761719,0,0,-0.225367647058824,0.235257918669683,3
643,39.5625,-12.4375,35.11667,-1.671875,1.816406,0,0,-0.192942307692308,0.185003393285068,3
643,38,-12.6875,35.10833,-1.578125,1.921875,0,0,-0.290581447963801,0.197174207357466,3
643,37.4375,-13.125,35.12222,-1.511719,1.988281,0,0,-0.359351809954751,0.234298641429864,3
643,36.625,-13.1875,35.10278,-1.449219,2.058594,0,0,-0.354859728506787,0.256192306361991,3
643,35.25,-12.4375,35.11111,-1.320313,2.175781,0,0,-0.368316742081448,0.252539591294118,3
643,34.875,-12.5,35.1,-1.261719,2.234375,0,0,-0.460935520361991,0.157849546,3
643,34.375,-12.875,35.05556,-1.195313,2.304688,0,0,-0.561192307692308,0.160976242877828,3
643,32.1875,-13.0625,35.025,-0.9453125,2.523438,0,0,-0.595680995475113,0.0723054285339367,3
643,31.1875,-12.9375,35.02778,-0.859375,2.609375,0,0,-0.633329185520362,0.0336085961809955,3
643,30.75,-12.8125,34.99166,-0.8085938,2.667969,0,0,-0.676835972850679,0.0183291847330317,3
643,29.875,-12.75,34.94722,-0.7539063,2.722656,0,0,-0.744473981900452,0.0249038457737556,3
643,29,-12.5625,34.88333,-0.6953125,2.777344,0,0,-0.771285067873303,0.0184988688959276,3
643,27.625,-12.3125,34.89444,-0.4648438,2.941406,0,0,-0.865516968325792,-0.000402714226244404,3
643,26.75,-12,34.85,-0.3867188,3,0,0,-0.855799571751778,-0.028099466445055,3
643,26.375,-12.0625,34.70833,-0.3515625,3.027344,0,0,-0.83399329796021,-0.0661246770029449,3
643,25.0625,-11.3125,34.72778,-0.2421875,3.105469,0,0,-0.805421802054155,-0.116787452120376,3
643,23.875,-11.0625,34.70278,0.015625,3.285156,0,0,-0.77540873913668,-0.182396898017812,3
643,23.0625,-11.0625,34.65833,0.09765625,3.328125,0,0,-0.749277764310852,-0.265262120915715,3
643,22.25,-11,34.59722,0.1132813,3.339844,0,0,-0.732352532679739,-0.367692227034547,3
643,21.9375,-10.875,34.63055,-3.125,0.1328125,1,1,-0.729956699346406,-0.491996322594771,3
645,23,-2.125,30.22778,-1.53125,2.210938,0,0,-0.559039624183006,-0.0139031862745098,3
645,22.8125,-2.25,30.20833,-1.515625,2.234375,0,0,-0.482040324463119,-0.0454919467787115,3
645,22.6875,-2.3125,30.25278,-1.480469,2.257813,0,0,-0.446680420886303,-0.070207323313941,3
645,22.5625,-2.25,30.22778,-1.449219,2.28125,0,0,-0.446530174890469,-0.0888062917474683,3
645,22.375,-2.375,30.20278,-1.417969,2.296875,0,0,-0.475159847913525,-0.102045827946563,3
645,21.875,-2.25,30.49445,-1.28125,2.410156,0,0,-0.526139701393378,-0.110682907778496,3
645,21.75,-2.4375,30.37778,-1.257813,2.429688,0,0,-0.593039996767938,-0.115474507110537,3
645,21.3125,-2.4375,30.42222,-1.195313,2.476563,0,0,-0.669430995475113,-0.117177601809955,3
645,21.0625,-2.5,30.475,-1.15625,2.5,0,0,-0.754430995475113,-0.1152092760181,3
645,20.875,-2.5625,30.6,-1.113281,2.515625,0,0,-0.81725,-0.134997737556561,3
645,20.8125,-2.625,30.61945,-1.050781,2.554688,0,0,-0.838106334841629,-0.0874649321266969,3
645,20.4375,-2.625,30.71944,-0.984375,2.605469,0,0,-0.938273755656109,-0.105225113122172,3
645,20.25,-2.6875,30.76667,-0.9609375,2.605469,0,0,-0.912863122171946,-0.118423076923077,3
645,20,-2.75,30.86111,-0.9296875,2.613281,0,0,-0.86516742081448,-0.0833450226244344,3
645,19.8125,-2.8125,30.93611,-0.8945313,2.636719,0,0,-0.906138009049774,-0.104403846153846,3
645,19.375,-2.875,30.96111,-0.796875,2.691406,0,0,-0.937088235294118,-0.0583065610859729,3
645,19.1875,-2.9375,31.09167,-0.7773438,2.699219,0,0,-0.896285067873303,-0.0730678733031675,3
645,19,-3,31.125,-0.7382813,2.730469,0,0,-0.889807692307693,-0.115768099547511,3
645,18.8125,-3.0625,31.20833,-0.703125,2.757813,0,0,-0.886716063348417,-0.148481900452489,3
645,18.3125,-3.125,31.29167,-0.6054688,2.820313,0,0,-0.919976244343892,-0.180883484162896,3
645,18.0625,-3.125,31.33889,-0.546875,2.875,0,0,-0.857975113122172,-0.191900452488688,3
645,17.5625,-3.3125,31.375,-0.4414063,2.960938,0,0,-0.850131221719457,-0.135304298642534,3
645,17.0625,-3.3125,31.46667,-0.3789063,2.992188,0,0,-0.913778280542986,-0.153168552036199,3
645,16.875,-3.375,31.54167,-0.328125,3.042969,0,0,-0.846880090497738,-0.168430995475113,3
645,16.5625,-3.4375,31.66945,-0.28125,3.09375,0,0,-0.851957457983193,-0.124555147058824,3
645,16,-3.4375,31.67778,-0.140625,3.191406,0,0,-0.858479310313869,-0.069249537635567,3
645,15.75,-3.5,31.75556,-0.08203125,3.242188,0,0,-0.863975499174029,-0.00507701285642457,3
645,15.5,-3.5,31.86945,-0.03125,3.277344,0,0,-0.865975876247935,0.0653995816275228,3
645,15.25,-3.5625,31.89722,0.02734375,3.3125,0,0,-0.862010293219852,0.139617400165194,3
645,14.6875,-3.625,31.94722,0.1875,3.476563,0,0,-0.849608601774043,0.215013597105509,3
645,14.4375,-3.625,32.05,-1.703125,0.1992188,1,1,-0.826300653594772,0.289025326797386,3
654,66.9375,0.5,31.39723,-1.886719,1.550781,0,0,-0.14059068627451,-0.244876225490196,1
654,67.1875,0.6875,31.40556,-1.855469,1.585938,0,0,-0.513143207282913,0.267434698879552,1
654,67.4375,1.0625,31.41945,-1.851563,1.605469,0,0,-0.686223766429649,0.509557961646197,1
654,67.4375,1.1875,31.41667,-1.835938,1.644531,0,0,-0.694008457229045,0.526195674423615,1
654,67.9375,1.0625,31.41111,-1.828125,1.664063,0,0,-0.570673373195432,0.362049948825684,1
654,67.8125,1.25,31.42223,-1.75,1.679688,0,0,-0.350394607843137,0.0618228964662784,1
654,67.9375,1.1875,31.44723,-1.707031,1.726563,0,0,-0.0673482546864898,-0.329783371040724,1
654,68.25,1.25,31.43056,-1.613281,1.824219,0,0,0.244289592760181,-0.768066742081448,1
654,71.1875,2.5,31.51945,-0.546875,2.964844,0,0,0.446688914027149,-1.1898721719457,1
654,71.4375,2.4375,31.54723,-0.3984375,3.105469,0,0,0.69110294117647,-1.51572963800905,1
654,71.4375,2.5,31.57223,-0.3046875,3.179688,0,0,0.793647058823529,-1.67282692307692,1
654,71.75,2.3125,31.58334,-0.2382813,3.257813,0,0,0.816627828054298,-1.74390950226244,1
654,71.25,1.75,31.58889,-0.1367188,3.398438,0,0,0.859079185520362,-1.74477036199095,1
654,71,1.6875,31.65834,-0.08203125,3.460938,0,0,0.66712095992243,-1.49405991435036,1
654,71.3125,1.6875,31.67778,0.01953125,3.554688,0,0,0.443986667744021,-1.20816052574876,1
654,71.4375,1.75,31.63611,0.05859375,3.585938,0,0,0.219892655138978,-0.92841222258134,1
654,71.625,2,31.675,0.078125,3.59375,0,0,0.0250552682611506,-0.696155031243267,1
654,71.875,2.1875,31.71111,0.1445313,3.648438,0,0,-0.110309146735617,-0.552728978129714,1
654,72,2.125,31.69723,-2.972656,0.2109375,1,0,-0.155984243697478,-0.539474089635855,1
654,72.5,2.125,31.75556,-2.804688,0.3085938,0,1,-0.0817536764705879,-0.697730392156863,1
648,63.875,-6.4375,33.39722,-1.582031,2.125,0,0,-0.496186274509804,0.697258578431373,1
648,63.875,-6.5625,33.41667,-1.546875,2.148438,0,0,-0.367144782913165,0.611142507002801,1
648,63.5,-6.625,33.41389,-1.496094,2.183594,0,0,-0.276271924154277,0.558332431049343,1
648,63.0625,-6.6875,33.45556,-1.460938,2.230469,0,0,-0.218675635638871,0.531368886015945,1
648,63.5,-6.875,33.46111,-1.421875,2.347656,0,0,-0.189463854772678,0.522792407347555,1
648,66.0625,-7.1875,33.45,-1.371094,2.421875,0,0,-0.183744518961431,0.525143530489119,1
648,65.625,-7,33.45278,-1.304688,2.488281,0,0,-0.19662556561086,0.530962790885585,1
648,64.75,-6.8125,33.42778,-1.195313,2.589844,0,0,-0.223214932126697,0.532790723981901,1
648,64,-7.1875,33.45556,-1.144531,2.625,0,0,-0.274455882352941,0.420100678733032,1
648,62.9375,-7.875,33.50556,-1.09375,2.65625,0,0,-0.285820135746606,0.389377828054299,1
648,62.5,-7.875,33.51667,-1.046875,2.703125,0,0,-0.328221719457014,0.27825,1
648,61.5,-7.8125,33.51667,-0.9414063,2.789063,0,0,-0.289243212669683,0.221457013574661,1
648,60.4375,-7.75,33.53889,-0.7851563,2.890625,0,0,-0.285773755656109,0.216398190045249,1
648,60.8125,-8.0625,33.6,-0.7226563,2.953125,0,0,-0.303664027149321,0.221516968325792,1
648,58.625,-8.0625,33.56667,-0.6015625,3.089844,0,0,-0.248107466769231,0.223528280542986,1
648,57.5,-8.3125,33.54445,-0.5429688,3.140625,0,0,-0.252055429981901,0.0749977375565613,1
648,56.5625,-8.0625,33.55278,-0.4765625,3.191406,0,0,-0.222717194190045,0.103622171945701,1
648,56.0625,-8,33.57223,-0.40625,3.289063,0,0,-0.0469038453665159,0.132150452488688,1
648,55.1875,-7.9375,33.58334,-0.3476563,3.363281,0,0,-0.0509773744615385,0.107900452488688,1
648,54,-7.75,33.58611,-0.203125,3.488281,0,0,-0.0524027136018101,-0.0123947963800905,1
648,53.8125,-7.125,33.60278,-0.1054688,3.585938,0,0,-0.0653299514363285,-0.046489010989011,1
648,53.5625,-6.9375,33.63334,-0.0859375,3.601563,0,0,-0.0812231899063062,-0.0985888413057531,1
